1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
0,9.896675251071565,79.28002388187383,0.0006440534744864201,544.0974371573034,1.3145715440582053,1.3145715440582053,47.43257223084312,15.372504386588894,35.71431381806736,61.86419385185315,61.86419385185315,6.243181885190317,6.243181885190317,544.0974371573034,2.22962962962963,0.3806818181818182,1.5607427055702918,0,94.07395233123219,94.07395233123219,0.08106336268383407,0.08106336268383407,0.08106336268383407,6.7,2.22962962962963,1.5026404224675949,114.00087085106291,1.4405254149277842,1.4405254149277842,8,37,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0.9332122547650532
0,152.4364759372051,0,0,0,0,0,0,0,0,89.25259643916914,89.25259643916914,89.25259643916914,89.25259643916914,806.2356730222015,4.492537313432836,1.1652173913043478,1.8393247889965614,0,7.819391578964286,7.819391578964286,2.5762606505546325e-05,2.5762606505546325e-05,0,1.1652173913043478,4.492537313432836,1.6032782686643616,0,2.196826607226654,2.196826607226654,7,43,12,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0.7059411417610674
3180.966448006719,205.7371772606229,174.9945908733281,1.7021025576201914,1387.5577272428811,0,0.03814433997302422,105.07701877588437,34851.14451590203,94.58320308429718,136.8129738111647,136.8129738111647,136.8129738111647,136.8129738111647,1387.5577272428811,3.3076923076923075,0.5469387755102041,0.023904220614343344,0,144.9628801986344,144.9628801986344,2.9948942595928862,2.9948942595928862,2.9948942595928862,10.307692307692308,3.3076923076923075,2.1013763007720714,412.2059463107963,0,0.00043250780965799185,8,41,3,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0.8765344429851635
1595322.9964777224,161.59985449254273,129.6898688046647,0,962.625744979691,0,0.026813834611262265,76.12905903840223,24498.85948278231,66.97520844093559,100.65439219165927,100.65439219165927,100.65439219165927,100.65439219165927,962.625744979691,3.1030927835051547,0.6536585365853659,1.8661592134475102,0,9.63543523322903,9.63543523322903,1.8986154004122995,1.8986154004122995,1.8986154004122995,0.6536585365853659,3.1030927835051547,1.6414290396591282,238.5416854601548,0,0.00026934514712704025,4,40,4,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0.8376893722049312
1679643.6832144973,20.48123559243891,164.07053941908714,0,1141.7248031912618,2.0502758077226164,2.0502758077226164,78.69954882055809,0,60.94091977173548,0,0,0,0,0,0,0.47183098591549294,0,0,11.030963285418462,11.030963285418462,1.8729780271154746,1.8729780271154746,1.8729780271154746,7.882352941176471,0,0.012531215437816845,210.87833742703117,0.002863724298243602,0.002863724298243602,6,37,11,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0.5351763624362027
0,211.75870534118263,0,0,0,0,0,0,0,0,138.97031799646476,138.97031799646476,138.97031799646476,138.97031799646476,1457.495265437261,4.3,0.5929203539823009,1.9751594494796911,0,0,0,0,0,0,0.5929203539823009,4.3,0.16102169034191388,0,0,0,10,42,18,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0.19638922131144004
295699.81490829546,237.96764516820227,0,1.4193956430077301,0,0,0,12.002038030776134,3940.2317445373396,0,140.64534126836526,140.64534126836526,140.64534126836526,140.64534126836526,1408.1925610013438,3.541176470588235,0.5403225806451613,2.050888811432555,0,0,0,0,0,0,26.8,3.541176470588235,1.8588078093682725,0,0,4.7258904066374335e-05,9,39,13,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0.37048216017337215
1568586.5668870767,176.18005155661314,147.21755677822364,1.93217582627828,1000.5780506474956,0.24447493046681198,0.24447493046681198,80.42108296374252,2658.5151275666167,71.43424883922248,109.63928201587849,109.63928201587849,11.359572261364043,11.359572261364043,96.33809291343668,0.43185078909612623,0.9115646258503401,2.196341918626353,0,147.8594945043813,147.8594945043813,1.7824790888058373,1.7824790888058373,1.7824790888058373,0.9115646258503401,0.43185078909612623,0.21512027491408936,222.7892360057965,0.258553676216776,0.258553676216776,5,37,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1.2051379789229948
17306.299953911424,178.58096156938416,141.1234948060523,0.16704158258625823,1044.0001317430845,0,0.0034401692450085944,89.89321849945733,3143.1618846136894,69.59937126207637,113.71569733097041,113.71569733097041,12.286093360771147,12.286093360771147,97.66039755911106,3.858974358974359,0.6907216494845361,1.6960927028234582e-05,0,154.25127741758212,154.25127741758212,0.0011357227902405835,0.0011357227902405835,0.0011357227902405835,0.6907216494845361,3.858974358974359,2.7249972793557515,275.7509207930291,2.5166481873467057,2.5166481873467057,7,32,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1.0840739729099371
