1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
97.36863289038602,0,0,25.592895463305382,64.89536845641996,0,0,3.2777777777777777,0,291.57234559954225,103.72557316510232,0,24.305655836341757,24.305655836341757,24.305655836341757,24.305655836341757,0,0,3.2777777777777777,0,5602117.04887548,0.023076923076923078,0,0,0,0,0,0,8.890758090204981,0,0,0,101.18352290193667,24.684139784946236,24.684139784946236,24.684139784946236,24.684139784946236,29.494138464941386,0,27.15866388308977,0,8.741488724261902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6341463414634145,1.6341463414634145,1.6341463414634145,1.6341463414634145,3.540312876052948,3.540312876052948,3.540312876052948,3.540312876052948,0,0,0,0,0,0,0,0,0.6325562145307275,0.6325562145307275,0.6325562145307275,0.6325562145307275,0.6325562145307275,46.86405332425759,28.712526009155223,28.712526009155223,28.712526009155223,29.1667965705378,0,0,0,0,0,1.6341463414634145,1.6341463414634145,1.6341463414634145,1.6666666666666667,6.65,0.5270558159352364,28.588931297709923,0,0,0,0,0,0,0,91.97879848673634,0,98.61658571319585,0,0,107.62281608862244,0,0,0,28.437294664586112,371.0878024779711,70.71669825437975,0,0,0,0,10,4,72,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0.08382895274600882
405.7943524869806,4.203836178641662e-06,0.012490171597205741,37.01378531073446,6.59243759831419,0,0,2.185185185185185,0,2612.181066003468,0,52.385695995022196,10.85622144584789,10.85622144584789,10.85622144584789,10.85622144584789,0,0,2.185185185185185,1.0,0,0.0410958904109589,6.123275642296688,56.43226545149962,45.94007156132279,45.94007156132279,45.94007156132279,45.94007156132279,5.885464824330109,0,0,0,50.907131266093046,8.51808905380334,8.51808905380334,8.51808905380334,8.51808905380334,6.258765547993429,0,7.247353760445683,0,6.521867236991166,0,297.96663610186124,297.96663610186124,297.96663610186124,5.6015625,7.363692412528698,7.363692412528698,7.363692412528698,50.16789759983826,50.16789759983826,50.16789759983826,50.16789759983826,50.16789759983826,50.16789759983826,50.16789759983826,50.16789759983826,45.72880225051394,45.72880225051394,45.72880225051394,6.543478260869565,6.543478260869565,6.543478260869565,2.0615384615384613,2.0615384615384613,2.0615384615384613,2.0615384615384613,1.581295350712174,1.581295350712174,1.581295350712174,1.581295350712174,0,0,0,0,0.6828801316486942,0.6828801316486942,0.6828801316486942,0.6828801316486942,63.73707710614513,63.73707710614513,63.73707710614513,63.73707710614513,63.73707710614513,63.73707710614513,7.657735849056603,7.657735849056603,7.657735849056603,6.766907775768535,0.03983065451532726,0.03983065451532726,0.03983065451532726,0.03983065451532726,0.03983065451532726,2.0615384615384613,2.0615384615384613,2.0615384615384613,1.829268292682927,3.888888888888889,0.1576197757390418,6.607533521524347,0,0,0.8734025186567164,6.543478260869565,6.543478260869565,6.543478260869565,6.543478260869565,6.984083736835669,0.42490564277838294,0,0.05685713745374466,3.47994570118143,7.320996982695018,0,0,0,0,349.57421975401235,1114.509710756073,6.607533521524347,6.607533521524347,6.607533521524347,6.607533521524347,6,6,24,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0.6899084597433301
0,0,0,0,0.055929294900445056,0,0,2.185185185185185,0,0,0,39.08817981942166,0,0,0,0,0,0,2.185185185185185,1.0,0,0,37.103086059524216,41.104677359319595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.918032786885246,0,0,0,33.044184795669636,33.044184795669636,33.044184795669636,33.044184795669636,33.044184795669636,33.044184795669636,33.044184795669636,33.044184795669636,31.926134825660814,31.926134825660814,31.926134825660814,4.123287671232877,4.123287671232877,4.123287671232877,0.9640287769784173,0.9640287769784173,0.9640287769784173,0.9640287769784173,0,0,0,0,0,0,0,0,0.47894128418307425,0.47894128418307425,0.47894128418307425,0.47894128418307425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9640287769784173,0.9640287769784173,0.9640287769784173,0.9036144578313253,0,0.012306253606319267,0,0,0,0.5831069246039469,4.123287671232877,4.123287671232877,4.123287671232877,4.123287671232877,0,0,0,0.0034812939217790267,0,0,0,0,0,0,0,0,4.531611107750015,4.531611107750015,4.531611107750015,4.531611107750015,5,6,80,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0.04593981872057776
0,3.2777777777777777,340.7754622298234,1.696865675765278,0,36.99821951721252,0,3.2777777777777777,0,0,0,47.39283520206982,6.339113377795214e-05,6.339113377795214e-05,6.339113377795214e-05,6.339113377795214e-05,0,0,3.2777777777777777,0,0,1.5,42.39791315263013,48.65842628881519,43.54533894435116,43.54533894435116,43.54533894435116,43.54533894435116,0,0,0,0,0,0.0007914447260002413,0.0007914447260002413,0.0007914447260002413,0.0007914447260002413,0.00013086442773863034,0,0,0,0,0,376.1878044879525,376.1878044879525,376.1878044879525,4.5814696485623,0,0,0,44.05865332064574,44.05865332064574,44.05865332064574,44.05865332064574,44.05865332064574,44.05865332064574,44.05865332064574,44.05865332064574,364.6022343316415,364.6022343316415,364.6022343316415,4.934426229508197,4.934426229508197,4.934426229508197,0.0044008013399454825,0.0044008013399454825,0.0044008013399454825,0.0044008013399454825,0,0,0,0,0,0,0,0,0.7535247540310964,0.7535247540310964,0.7535247540310964,0.7535247540310964,0,0,0,0,0,0,1.1161074498613686e-06,1.1161074498613686e-06,1.1161074498613686e-06,1.4480354143932887e-06,0,0,0,0,0,0.0044008013399454825,0.0044008013399454825,0.0044008013399454825,0.005482456140350877,2.4538745387453873,0,0,0,0,0.7685748586556123,4.934426229508197,4.934426229508197,4.934426229508197,4.934426229508197,0,0,0,0,0,0,0,0,0,0,0,0,5.439183792026723,5.439183792026723,5.439183792026723,5.439183792026723,9,4,58,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0.824445096187638
0,1.7352941176470589,2675.6114543384797,0,0,0,0,1.7352941176470589,0,0,0,0,0,0,0,0,0,0,1.7352941176470589,0,0,1.0,148.2647462277092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36971.05788423154,36971.05788423154,36971.05788423154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004989997900111626,0.0004989997900111626,0.0004989997900111626,0.024673172528079542,0.024673172528079542,0.024673172528079542,0.024673172528079542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1279847182425979,0.1279847182425979,0.1279847182425979,0.13711151736745886,0,0,0,0,0,0,0.0004989997900111626,0.0004989997900111626,0.0004989997900111626,0.0004989997900111626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,101,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0.40343268532767124
0,1.18,399.6302348998828,0.7490795778330328,0,0,0,1.18,0,0,0,0,0.00041803524675835375,0.00041803524675835375,0.00041803524675835375,0.00041803524675835375,0,0,1.18,0.6,0,0.6,67.27980080921257,0,0,0,0,0,3.6815373149379135e-06,0,0,0,0,0.00010606716913569552,0.00010606716913569552,0.00010606716913569552,0.00010606716913569552,0.00023155293610991484,0,0,0,0,0,3037.8262465071557,3037.8262465071557,3037.8262465071557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.45307779923736e-05,7.45307779923736e-05,7.45307779923736e-05,0.005417862774430922,0.005417862774430922,0.005417862774430922,0.005417862774430922,6.089017209441909e-05,6.089017209441909e-05,6.089017209441909e-05,6.089017209441909e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0443544492184845e-06,0,0,0,0,0,0,0,0,0,0.039353891336270194,0.039353891336270194,0.039353891336270194,0.041922861934041364,0.0018059414114586303,0,0,0,0,0,7.45307779923736e-05,7.45307779923736e-05,7.45307779923736e-05,7.45307779923736e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,83,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0.7212827309077867
0,2.927197134323619e-05,0.06175052321332692,0,0,0,0,2.185185185185185,0,0,0,35.58637647584791,0,0,0,0,0,0,2.185185185185185,1.0,0,0,34.40553875537164,298.4697921111992,29.539326712855125,29.539326712855125,29.539326712855125,29.539326712855125,0,0,0,0,0,0.0005063399328923824,0.0005063399328923824,0.0005063399328923824,0.0005063399328923824,8.043516289955784e-05,0,0,0,0,0,1494.2907766016128,1494.2907766016128,1494.2907766016128,4.02808988764045,0,0,0,256.0253103337095,256.0253103337095,256.0253103337095,256.0253103337095,256.0253103337095,256.0253103337095,256.0253103337095,256.0253103337095,245.12996742356137,245.12996742356137,245.12996742356137,4.703125,4.703125,4.703125,0.0041384848204082895,0.0041384848204082895,0.0041384848204082895,0.0041384848204082895,3.906221474260032e-05,3.906221474260032e-05,3.906221474260032e-05,3.906221474260032e-05,0,0,0,0,0.5246955982565668,0.5246955982565668,0.5246955982565668,0.5246955982565668,0,0,0,0,0,3.4308054287581267e-07,0,0,0,0,0,0,0,0,0,0.03269090021956575,0.03269090021956575,0.03269090021956575,0.03355704697986577,0,0,0,0,0,0.6037643075931001,4.703125,4.703125,4.703125,4.703125,0,0,0,0,0,0,0,0,0,0,0,0,4.461698832499405,4.461698832499405,4.461698832499405,4.461698832499405,7,7,64,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0.45518928107783124
0.07304083462233432,1.372093023255814,0,0,0,0,0,1.372093023255814,0,0,0,0,0,0,0,0,0,0,1.372093023255814,0,0,0,161.82811798173378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14353.242023285999,14353.242023285999,14353.242023285999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006393922910284673,0.0006393922910284673,0.0006393922910284673,0.0006393922910284673,5.752497898050564e-05,5.752497898050564e-05,5.752497898050564e-05,5.752497898050564e-05,0,0,0,0,0,0,0,0,4.01249441599945e-05,4.01249441599945e-05,4.01249441599945e-05,4.01249441599945e-05,0,4.37001874240274e-06,0,0,0,0,0,0,0,0,0,0.004914004914004914,0.004914004914004914,0.004914004914004914,0.008067118425298484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,100,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0.40907614497636735
0,0.0009491787190913625,56.14723539364084,0,0,0,0,0.042112776588151324,0,0,0,56.25273044997816,9.350925925925926,9.350925925925926,9.350925925925926,9.350925925925926,0,0,0,1.0,0,1.0,62.70158951154426,69.6286604184148,7.061081855439324,7.061081855439324,7.061081855439324,7.061081855439324,0,0,0,0,0,1.248979869423286,1.248979869423286,1.248979869423286,1.248979869423286,0.805352386589439,0,1.054983375233152,0,0,0,59.183461541533866,59.183461541533866,59.183461541533866,5.085106382978723,0,0,0,56.047085727998926,56.047085727998926,56.047085727998926,56.047085727998926,56.047085727998926,56.047085727998926,56.047085727998926,56.047085727998926,510.5601404528881,510.5601404528881,510.5601404528881,5.574074074074074,5.574074074074074,5.574074074074074,1.425531914893617,1.425531914893617,1.425531914893617,1.425531914893617,1.362037037037037,1.362037037037037,1.362037037037037,1.362037037037037,0,0,0,0,0.7777016921053106,0.7777016921053106,0.7777016921053106,0.7777016921053106,0,0,0,0,0,0,8.048832271762208,8.048832271762208,8.048832271762208,7.749865385411921,0.6443154861622998,0.6443154861622998,0.6443154861622998,0.6443154861622998,0.6443154861622998,1.425531914893617,1.425531914893617,1.425531914893617,1.3157894736842106,11.666666666666666,0.9872306464485235,0.9143879095658968,0,0,0.9143879095658968,5.574074074074074,5.574074074074074,5.574074074074074,5.574074074074074,0,0,0,0,6.008747097096136,0,0,0,0,0,0,0,0.002133265360177034,0.002133265360177034,0.002133265360177034,0.002133265360177034,8,7,47,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0.21090670784504412
