1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
32.98811681772407,0,1.0,20.26894129453086,2523815.505651045,0.75,0,91.07606312048756,2.613118952760387,1.8203822525597269,15.378483693350276,15.378483693350276,0,0,0,0,0,12.251193983498267,12.251193983498267,12.910965568862276,2.5283018867924527,2.586206896551724,4.683098591549296,1.7109266943291839,41071.04367484223,18.412562851018343,0,11.691352707662347,95.04081141210001,0,0,5,9,10,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.3760083088183759
0,0,1.7352941176470589,28.387912860154604,0,1.0,118.10104291469328,0,17.55736137667304,11.205294117647059,21.604545995477807,21.604545995477807,114.17310097916577,114.17310097916577,130.90968692810625,0,0,147.0587642628649,147.0587642628649,14.003693931398416,2.4363636363636365,2.4193548387096775,5.683760683760684,0.30520602023192694,0,14.341277533039648,0,0,0,1.9828197797543414,1.9828197797543414,9,7,10,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0.8515671417309292
53.25796661608498,0,0,0,0,1.0,171.01797578543633,0,0,0,0,0,164.46687102586938,164.46687102586938,188.21191463147622,0,0,0,0,0,0,0,0.13031550068587106,0,0,0,0,0,0,2.6793174989268853,2.6793174989268853,10,8,22,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0.10670800643947027
264.31307154384075,0,2.185185185185185,10.250190307028673,0,0,0,0,9.427618069815194,9.687104976389394,1.7064396965794693,1.7064396965794693,0,0,0,0,0.7028655651734892,7.0740117868289945,7.0740117868289945,8.400852307317667,1.654320987654321,1.530612244897959,3.481675392670157,0.1739069309714607,0,81.83767559251476,0,0,7.343545623443093,0,0,7,10,14,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0.6092174294356185
0,0,0,0,0,0.6,281.646225004027,0,2.1273022124406347,4.044496345051412,0,0,155.87274012131206,155.87274012131206,18.01979740700868,0,0,26.58691415144174,26.58691415144174,0.028390927570343425,0.6802030456852792,0.6410256410256411,0,0.054173600770780414,0,41.09492377392598,0,0,0,0.00467977033181929,0.00467977033181929,7,10,15,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0.279347841721935
33.6132165822958,0,1.0,143.75800711743773,0,0.75,87.4036693426009,0,75.26639344262296,78.90118343195266,0,0,78.5617116002968,78.5617116002968,85.80944469165422,0,0,0,0,0,14.88888888888889,10.714285714285714,4.208860759493671,0,0,113.04500312521702,0,0,0,1.4467859074403153,1.4467859074403153,9,8,15,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0.5104650177020492
109.97269471799463,0.11089943550260921,1.372093023255814,33.13863822805578,0,0.75,289.062869018941,0,20.225770925110133,38.62775202780997,1.6279255366846608,1.6279255366846608,180.03911121188074,180.03911121188074,181.6761653669388,0,0,37.39128541309622,37.39128541309622,4.425727077961231,7.052631578947368,5.357142857142857,3.2439024390243905,0.06962345922215343,0,383.2399406681892,0,0,8.287539215163928,3.47046286429134,3.47046286429134,7,10,7,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0.5812079578052459
106.35454545454546,0,1.372093023255814,56.65638148667602,0,0,0,114.51196895468628,0.00015569496842016023,0.00010543449039297858,2.3854781783731083,2.3854781783731083,0,0,0,0,0.6185210929494299,4.946119776752886,4.946119776752886,6.536206896551724,19.142857142857142,15.0,2.7254098360655736,0.9286786786786787,0,72.97460267646993,0,30.23464152460092,11.835955508806482,0,0,8,11,12,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0.7472696015142674
19.42817603099917,0,3.2777777777777777,0,0,0.6,0,0,0,0,0,0,59.73718459894979,0,52.81530487811228,0,0.9987156494070003,0,0,0,0,0,3.0930232558139537,0,0,0,0,0,0,7.334802193497846,7.334802193497846,8,7,22,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0.6954926792169202
319.270955165692,0,1.7352941176470589,4.739089629282027,0,0,0,0,4.767232383434484e-05,0.0017717598411909614,0.8644410795573586,0.8644410795573586,0,0,0,0,0.6219977084219098,5.550181286516352,5.550181286516352,6.555084745762712,0.8589743589743589,0.8620689655172413,3.8,0.11214868540344515,0,13.361584935397547,0,0,4.411922717565403,0,0,7,9,14,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0.4921001444219771
87.50810329474622,0,1.372093023255814,0.01943891054328473,0,0.5,0,0,0.0027668716647633283,0.01111413949456558,0,0,0,0,0,0,0.8706361774881731,0,0,0,0.044533067464273844,0.04604051565377532,0.32470703125,0,0,0,0,0,0,0,0,6,9,21,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0.9053736747100245
108.53943008614976,0,1.7352941176470589,0.013142488112841385,0,0.6,0,0,0.002127112489677163,0.0011124524461055864,0,0,0,0,0,0,0,0,0,0,0.03505100706251635,0.0380517503805175,2.6706827309236947,0,0,0,0,0,0,0,0,9,13,22,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0.2683292054962287
0,0,0,0,0,0.75,52.2733501083734,0,0.0003047540975445432,0.00013386104223344342,0,0,35.494537668630485,35.494537668630485,363.29897350305515,0,0,0.5799523194596206,0.5799523194596206,0,5.36,4.166666666666667,0,0,0,62.33547151747248,0,0,0,4.443699572852397,4.443699572852397,10,7,17,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0.22984762110334406
146.45543964232488,0,1.372093023255814,32.13683373110581,0,0.75,25.2124728561742,0,18.4944612286002,34.24319465844889,0,0,19.016158870615282,19.016158870615282,156.3695504717272,0,0.4068440526973204,0,0,0,5.36,4.166666666666667,4.130434782608695,0,0,313.7076724420375,0,0,0,3.052904014672916,3.052904014672916,5,9,14,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0.5051264994820363
166.50559132497457,0,1.7352941176470589,0,0,0.75,236.612666254253,0,24.29232804232804,32.325575757575756,2.1461266565001007,2.1461266565001007,166.48408671586716,166.48408671586716,150.24247038365718,0,0,33.29425115621275,33.29425115621275,0,6.380952380952381,5.0,0,0.06917183917687189,0,32.32069814542711,0,0,9.373799176172819,3.080906548206647,3.080906548206647,8,11,11,0,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0.6213299754644774
290.57244234180956,0,1.372093023255814,0,0,0,0,0,39.24145299145299,60.473015873015875,0,0,0,0,0,0,0,0,0,0,7.052631578947368,5.769230769230769,0,0,0,900.9437095256545,0,0,0,0,0,9,11,24,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0.32918068481038065
180.57993384785004,0,0.0889894419306184,0.7739586925700273,0,0.6,0,0,5.263685869876755,8.914493916298971,3.8647878808522234,3.8647878808522234,0,0,47.07909809054369,0,0.7447282139775668,6.751445487765392,6.751445487765392,8.163105463666264,1.488888888888889,1.271186440677966,0,0.9190193164933135,499320.51141418936,60.71667033463017,0,5.132132699863552,27.103931219545196,0.013524351886291659,0.013524351886291659,7,9,9,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0.7327172861881616
4.449215389769733,0,1.7352941176470589,1.1101309479643294e-05,0,0.75,0,0,0,0.7898297053161558,3.67066468787532,3.67066468787532,0,0,0,0,0.6935135265428776,5.861485977724189,5.861485977724189,6.81026926721415,0.13604060913705585,0.15527950310559005,0.6869834710743802,0,0,0.8948171318311005,0,4.231792410948784,0,0,0,5,6,15,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0.5512583884854334
38.72009456264775,0,1.7352941176470589,5.404870216751405,0,1.0,379.41055666204267,0,5.0900776053215075,6.9638082306246085,0.7363901497174797,0.7363901497174797,288.22333735628536,288.22333735628536,40.63463449027337,0,0.5705767641712114,5.543772824557372,5.543772824557372,6.6621799080761654,1.0075187969924813,0.9493670886075949,5.155038759689923,0.11392521643028182,0,7.636660059348573,0,0,3.7146248612808517,0.012245435120593904,0.012245435120593904,8,9,7,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0.9128224746815864
